iteration,train_loss,train_precision,train_recall,train_F1,test_loss,test_precision,test_recall,test_F1,train_accuracy,test_accuracy
142,0.31544408202171326,0.4034672975540161,0.007936508394777775,0.5749579071998596,0.3138467073440552,0.39816513657569885,0.008771929889917374,0.569553792476654,0.9241742491722107,0.9245938062667847
143,0.31422778964042664,0.4034672975540161,0.007936508394777775,0.5749579071998596,0.312653511762619,0.39816513657569885,0.008771929889917374,0.569553792476654,0.9241742491722107,0.9245938062667847
144,0.313032865524292,0.4034672975540161,0.007936508394777775,0.5749579071998596,0.31148114800453186,0.39816513657569885,0.008771929889917374,0.569553792476654,0.9241742491722107,0.9245938062667847
145,0.31185874342918396,0.4034672975540161,0.007936508394777775,0.5749579071998596,0.31032899022102356,0.39816513657569885,0.008771929889917374,0.569553792476654,0.9241742491722107,0.9245938062667847
146,0.31070488691329956,0.4034672975540161,0.007936508394777775,0.5749579071998596,0.3091966509819031,0.39816513657569885,0.008771929889917374,0.569553792476654,0.9241742491722107,0.9245938062667847
147,0.3095707893371582,0.4034672975540161,0.007936508394777775,0.5749579071998596,0.30808359384536743,0.39816513657569885,0.008771929889917374,0.569553792476654,0.9241742491722107,0.9245938062667847
148,0.30845603346824646,0.4034672975540161,0.007936508394777775,0.5749579071998596,0.3069893419742584,0.39816513657569885,0.008771929889917374,0.569553792476654,0.9241742491722107,0.9245938062667847
149,0.30736008286476135,0.4034672975540161,0.007936508394777775,0.5749579071998596,0.30591341853141785,0.39816513657569885,0.008771929889917374,0.569553792476654,0.9241742491722107,0.9245938062667847
150,0.30628257989883423,0.4034672975540161,0.007936508394777775,0.5749579071998596,0.30485549569129944,0.39816513657569885,0.008771929889917374,0.569553792476654,0.9241742491722107,0.9245938062667847
151,0.3052229583263397,0.4034672975540161,0.007936508394777775,0.5749579071998596,0.30381500720977783,0.39816513657569885,0.008771929889917374,0.569553792476654,0.9241742491722107,0.9245938062667847
152,0.30418092012405396,0.4034672975540161,0.007936508394777775,0.5749579071998596,0.30279168486595154,0.39816513657569885,0.008771929889917374,0.569553792476654,0.9241742491722107,0.9245938062667847
153,0.3031560182571411,0.4034672975540161,0.007936508394777775,0.5749579071998596,0.3017849624156952,0.39816513657569885,0.008771929889917374,0.569553792476654,0.9241742491722107,0.9245938062667847
