iteration,train_loss,test_loss,train_accuracy,test_accuracy,train_precision,test_precision,train_recall,test_recall,train_F1,test_F1
43,0.18216045200824738,0.1815221607685089,0.9324626922607422,0.9336907267570496,0.7455207109451294,0.7011436223983765,0.12299834191799164,0.12954655289649963,0.6029576659202576,0.5788492560386658
44,0.17989228665828705,0.17931464314460754,0.9346036911010742,0.935171902179718,0.7594121694564819,0.7473697066307068,0.11913257092237473,0.13129258155822754,0.5966033935546875,0.5781639218330383
45,0.17768605053424835,0.17717345058918,0.9358616471290588,0.9360782504081726,0.7775763273239136,0.7604598999023438,0.12030261754989624,0.13326820731163025,0.5935691595077515,0.590350329875946
46,0.17555542290210724,0.17510131001472473,0.9367113709449768,0.9369625449180603,0.7373045682907104,0.7757549285888672,0.12242764234542847,0.14000773429870605,0.6057558655738831,0.5993436574935913
47,0.17349916696548462,0.17311419546604156,0.9375848770141602,0.9375815391540527,0.751642644405365,0.7963213920593262,0.12824830412864685,0.1460074484348297,0.6136141419410706,0.6063053011894226
48,0.1715323030948639,0.17115075886249542,0.9382304549217224,0.937780499458313,0.7956081628799438,0.790579617023468,0.13343442976474762,0.14922459423542023,0.6190587878227234,0.6167694926261902
49,0.16959312558174133,0.16920003294944763,0.9385295510292053,0.9380236268043518,0.7453810572624207,0.7851850390434265,0.13670481741428375,0.1545943170785904,0.6321161985397339,0.6151609420776367
50,0.16767001152038574,0.16725163161754608,0.9389615058898926,0.9382447004318237,0.7453255653381348,0.7741055488586426,0.14196939766407013,0.15866431593894958,0.6332767009735107,0.6248879432678223
51,0.16575174033641815,0.16531804203987122,0.9390944242477417,0.9385873675346375,0.7346321940422058,0.7741512656211853,0.14556008577346802,0.17097695171833038,0.6427591443061829,0.6302863359451294
52,0.16385357081890106,0.16338753700256348,0.9396023750305176,0.9389963746070862,0.7552616596221924,0.7591091394424438,0.15699435770511627,0.18017850816249847,0.6476872563362122,0.6357442140579224
53,0.16195961833000183,0.1614583283662796,0.9400770664215088,0.9402896165847778,0.7042263746261597,0.7654293775558472,0.16507688164710999,0.19836831092834473,0.6528043746948242,0.6541932821273804
54,0.16007325053215027,0.15954434871673584,0.9412733912467957,0.9419586658477783,0.7468358278274536,0.7730504274368286,0.18114827573299408,0.2234172224998474,0.6691884398460388,0.6613516807556152
55,0.1582045704126358,0.15761077404022217,0.9429348707199097,0.9421907663345337,0.7374382019042969,0.758490800857544,0.20379582047462463,0.2356700599193573,0.6750301122665405,0.6600621342658997
56,0.15632174909114838,0.1556709259748459,0.9431389570236206,0.9427876472473145,0.7252572774887085,0.7629689574241638,0.2151084989309311,0.23994727432727814,0.6729525923728943,0.6463879346847534
57,0.15443342924118042,0.15372659265995026,0.9435092806816101,0.9432740211486816,0.7426764369010925,0.7615975141525269,0.2184761017560959,0.2509911060333252,0.6559521555900574,0.6494787335395813
58,0.15254010260105133,0.15177464485168457,0.9439317584037781,0.9448325634002686,0.7419260740280151,0.7705320715904236,0.2291392683982849,0.27484259009361267,0.6594218015670776,0.6644312143325806
59,0.1506377011537552,0.14983762800693512,0.9453321695327759,0.9464242458343506,0.7498916387557983,0.7753449082374573,0.2508636713027954,0.29256880283355713,0.673265278339386,0.6634299755096436
60,0.14874452352523804,0.14789198338985443,0.9468702077865601,0.9477617144584656,0.7686767578125,0.7801711559295654,0.26673048734664917,0.3211820423603058,0.670893669128418,0.6767323017120361
61,0.14683803915977478,0.14598268270492554,0.9481661915779114,0.9479385614395142,0.7742170095443726,0.7797485589981079,0.29309046268463135,0.32296305894851685,0.6846221685409546,0.6689258217811584
62,0.14495842158794403,0.14410355687141418,0.9481614232063293,0.9477285146713257,0.7847541570663452,0.7758584022521973,0.2944020926952362,0.32288220524787903,0.6752943396568298,0.6679580807685852
63,0.14309938251972198,0.14225271344184875,0.9480285048484802,0.9492428302764893,0.783542811870575,0.7838587164878845,0.29421117901802063,0.35280245542526245,0.6745938062667847,0.6882638335227966
64,0.14126136898994446,0.14043089747428894,0.9494621753692627,0.9490107297897339,0.789391279220581,0.7663809061050415,0.32099097967147827,0.35591259598731995,0.6935454607009888,0.6896331310272217
65,0.13944268226623535,0.13861732184886932,0.9491915702819824,0.9496739506721497,0.7718566656112671,0.7687163352966309,0.3237335681915283,0.37000763416290283,0.6945503950119019,0.6993860602378845
66,0.13762511312961578,0.1368042379617691,0.9500080943107605,0.9495081305503845,0.775282621383667,0.7653610110282898,0.33680039644241333,0.3710702359676361,0.7052133679389954,0.6994895339012146
67,0.13579995930194855,0.13500384986400604,0.9499083757400513,0.9510887861251831,0.7718846797943115,0.7696529030799866,0.3378160297870636,0.3835170567035675,0.7052499651908875,0.7104214429855347
68,0.13398173451423645,0.1332516074180603,0.9514511823654175,0.952039361000061,0.7771251201629639,0.7686102986335754,0.34921589493751526,0.38942745327949524,0.7166580557823181,0.7174367308616638
69,0.13221068680286407,0.13153111934661865,0.9524813294410706,0.9529015421867371,0.7766467332839966,0.7721510529518127,0.35416561365127563,0.4028800427913666,0.7237287163734436,0.7282514572143555
70,0.13047097623348236,0.12986920773983002,0.9533168077468872,0.9541947841644287,0.778980553150177,0.7768290042877197,0.36603233218193054,0.4201177656650543,0.7337507009506226,0.7342645525932312
71,0.1287882775068283,0.1282557100057602,0.9545367956161499,0.9557643532752991,0.7832076549530029,0.7962217926979065,0.3811482787132263,0.43820807337760925,0.7389118075370789,0.7428574562072754
72,0.12715698778629303,0.1266709715127945,0.9561887979507446,0.9567370414733887,0.8027268052101135,0.8006259799003601,0.39749544858932495,0.4482705295085907,0.7477971315383911,0.7489730715751648
73,0.12556208670139313,0.12512505054473877,0.957062304019928,0.9571681022644043,0.8066774606704712,0.8018433451652527,0.4071545898914337,0.45060572028160095,0.7541302442550659,0.7558158040046692
74,0.12401830404996872,0.12362072616815567,0.9576414227485657,0.957986056804657,0.808607280254364,0.8090081810951233,0.4091104567050934,0.45275363326072693,0.7609759569168091,0.7624242901802063
75,0.12252819538116455,0.12214381992816925,0.9584816694259644,0.9580855369567871,0.8167928457260132,0.8091213703155518,0.4110208749771118,0.4535978138446808,0.7683356404304504,0.7635570764541626
76,0.12107577919960022,0.12070668488740921,0.9585244059562683,0.9585719108581543,0.8178861737251282,0.8109676837921143,0.41170376539230347,0.45751771330833435,0.7698236703872681,0.7681876420974731
77,0.11967486888170242,0.11927404999732971,0.9589279294013977,0.9600088596343994,0.8180790543556213,0.814067542552948,0.41485998034477234,0.47184109687805176,0.7731465101242065,0.777033805847168
78,0.1182836964726448,0.1178535744547844,0.9604232311248779,0.9606167674064636,0.8108568787574768,0.8123287558555603,0.427857905626297,0.4781157970428467,0.7825764417648315,0.7837337851524353
79,0.11691448837518692,0.11645206063985825,0.9608742594718933,0.9610146880149841,0.7945311069488525,0.8089379072189331,0.43280065059661865,0.4815215468406677,0.7875659465789795,0.7864763140678406
80,0.11556704342365265,0.11508651077747345,0.9610925912857056,0.9612578749656677,0.7904284596443176,0.8069695234298706,0.43537819385528564,0.484196275472641,0.7887291312217712,0.7885008454322815
81,0.11425795406103134,0.11375528573989868,0.9612682461738586,0.9616226553916931,0.7753785252571106,0.8030387163162231,0.4377702474594116,0.4876713752746582,0.7890346646308899,0.7898570895195007
82,0.11298151314258575,0.11244000494480133,0.96170973777771,0.9624958634376526,0.7734026908874512,0.8063046336174011,0.44119396805763245,0.49393075704574585,0.791467547416687,0.7976248860359192
83,0.11172361671924591,0.11114361882209778,0.9626069068908691,0.96304851770401,0.7764448523521423,0.8127862215042114,0.4465581774711609,0.49869731068611145,0.7993624806404114,0.7981402277946472
84,0.11048145592212677,0.10987719148397446,0.9630959033966064,0.9637338519096375,0.7936645746231079,0.823232114315033,0.4507582187652588,0.5009755492210388,0.7991480231285095,0.8056626319885254
85,0.10926467925310135,0.10863932222127914,0.9637652039527893,0.9643417596817017,0.8021427989006042,0.8380739092826843,0.45249682664871216,0.5009755492210388,0.8057255744934082,0.8124724626541138
86,0.10807465761899948,0.10742034018039703,0.964225709438324,0.9647617936134338,0.8119212985038757,0.8451548218727112,0.45249682664871216,0.5094911456108093,0.8107637166976929,0.8174319863319397
87,0.10689981281757355,0.10623856633901596,0.9647051692008972,0.9653365612030029,0.8327774405479431,0.8503720164299011,0.46039876341819763,0.5135535597801208,0.8172785639762878,0.8237412571907043
88,0.10575831681489944,0.10506372898817062,0.9654979109764099,0.9658118486404419,0.8412435054779053,0.8568145036697388,0.464356005191803,0.5147786140441895,0.8256692886352539,0.8271871209144592
89,0.10462269932031631,0.10390428453683853,0.9659441709518433,0.9657565951347351,0.8352692723274231,0.8578645586967468,0.4654586613178253,0.5154410004615784,0.8291295170783997,0.8284039497375488
90,0.10350045561790466,0.10275683552026749,0.9659346342086792,0.9669393301010132,0.836256742477417,0.867703378200531,0.4660049378871918,0.5324451327323914,0.8302552700042725,0.8272477388381958
